id,name,urban_rural,population
153815002,Borongotan,Rural,2926
153815003,Bayabas,Rural,1051
153815004,Blensong,Rural,3507
153815005,Bugabungan,Rural,1849
153815006,Bungcog,Rural,1903
153815008,Darugao,Rural,2561
153815009,Ganasi,Rural,1001
153815010,Kabakaba,Rural,1692
153815012,Kibleg,Rural,1806
153815013,Kibucay,Rural,1397
153815014,Kiga,Rural,1334
153815017,Kinitan (Kinitaan),Rural,987
153815022,Mirab,Rural,1331
153815023,Nangi,Rural,3541
153815025,Nuro Poblacion,Urban,6030
153815028,Bantek,Rural,1259
153815029,Ranao Pilayan,Rural,670
153815030,Rempes,Rural,4015
153815031,Renede,Rural,1061
153815032,Renti,Rural,1087
153815034,Rifao,Rural,965
153815036,Sefegefen,Rural,1282
153815042,Tinungkaan,Rural,2189
