id,name,urban_rural,population
174003001,Antipolo,Rural,1593
174003003,Bachao Ibaba,Rural,1051
174003004,Bachao Ilaya,Rural,1027
174003005,Bacongbacong,Rural,1019
174003006,Bahi,Rural,1807
174003007,Bangbang,Rural,1484
174003008,Banot,Rural,934
174003009,Banuyo,Rural,1400
174003010,Bognuyan,Rural,876
174003011,Cabugao,Rural,723
174003012,Dawis,Rural,1970
174003013,Dili,Rural,1656
174003014,Libtangin,Rural,1443
174003015,Mahunig,Rural,1047
174003016,Mangiliol,Rural,495
174003017,Masiga,Rural,2538
174003018,Matandang Gasan,Rural,1510
174003019,Pangi,Rural,1729
174003020,Pingan,Rural,2050
174003021,Tabionan,Rural,1233
174003022,Tapuyan,Rural,1252
174003023,Tiguion,Rural,2825
174003024,Barangay I (Pob.),Urban,784
174003025,Barangay II (Pob.),Urban,391
174003026,Barangay III (Pob.),Rural,565
