id,name,urban_rural,population
097225001,Baluno,Rural, 604 
097225002,Banuangan,Rural, 1238 
097225003,Bunawan,Rural, 1714 
097225004,Dilucot,Rural, 489 
097225005,Dipopor,Rural, 1073 
097225006,Guisapong,Rural, 521 
097225007,Limbonga (Limboangan),Rural, 1032 
097225008,Lomogom,Rural, 427 
097225009,Mauswagon,Rural, 1074 
097225010,Miampic,Rural, 960 
097225011,Poblacion,Urban, 2408 
097225012,Raba,Rural, 1650 
097225013,Rambon,Rural, 964 
097225014,San Pedro,Rural, 772 
097225015,Sarawagan,Rural, 830 
097225016,Sianan,Rural, 810 
097225017,Sioran,Rural, 1222 
