id,name,urban_rural,population
097206001,Banigan,Rural, 1168 
097206002,Baybay (Pob.),Urban, 5372 
097206003,Cabangcalan,Rural, 385 
097206006,Candelaria,Rural, 1347 
097206007,Causwagan,Rural, 1139 
097206008,Communal,Rural, 1730 
097206009,Compra,Rural, 1109 
097206010,Fatima,Rural, 3549 
097206012,Goaw,Rural, 787 
097206013,Goin,Rural, 773 
097206014,Kayok,Rural, 1680 
097206015,Lamao,Rural, 1368 
097206017,La Libertad (Mawal),Rural, 501 
097206020,Panabang,Rural, 551 
097206021,Patawag,Rural, 780 
097206022,Punta,Rural, 861 
097206023,San Isidro,Rural, 652 
097206024,San Francisco,Rural, 874 
097206025,San Miguel,Rural, 954 
097206026,Santa Cruz,Rural, 913 
097206027,Santo Niño,Rural, 403 
097206028,Silucap,Rural, 1047 
097206031,Tapican,Rural, 569 
097206032,Timan,Rural, 993 
097206033,Villa M. Tejero,Rural, 1191 
097206034,Dela Paz,Rural, 839 
097206035,El Paraiso,Rural, 788 
097206036,Ganase,Rural, 247 
097206037,Mabuhay,Rural, 729 
097206038,Maigang,Rural, 747 
097206039,Malila,Rural, 528 
097206040,Mauswagon,Rural, 565 
097206041,New Bethlehem,Rural, 376 
097206042,Overview,Rural, 840 
097206043,San Roque,Rural, 477 
097206044,Villa Calixto Sudiacal,Rural, 1671 
097206045,Canaan,Rural, 512 
