id,name,urban_rural,population
097221001,Cabong,Rural, 723 
097221002,Galingon,Rural, 1523 
097221003,Lawaan,Rural, 1195 
097221004,Molos,Rural, 1146 
097221005,New Dapitan,Rural, 1110 
097221006,Situbo,Rural, 1485 
097221007,Poblacion (Tampilisan),Urban, 4079 
097221008,Balacbaan,Rural, 864 
097221009,Banbanan,Rural, 981 
097221010,Barili,Rural, 735 
097221011,Camul,Rural, 1319 
097221012,Farmington,Rural, 1273 
097221013,Lumbayao,Rural, 1071 
097221014,Malila-t,Rural, 730 
097221015,Sandayong,Rural, 571 
097221016,Santo Niño,Rural, 1044 
097221017,Tilubog,Rural, 430 
097221018,Tininggaan,Rural, 503 
097221019,Tubod,Rural, 731 
097221020,Znac,Rural, 1543 
