id,name,urban_rural,population
097227001,Batayan,Rural, 2721 
097227002,Botong,Rural, 1319 
097227003,Concepcion,Rural, 729 
097227004,Daniel Maing (Dominolog),Rural, 2269 
097227005,Fatima (Lacsutan),Rural, 1115 
097227006,Gatas,Rural, 1283 
097227007,Kalawit (Pob.),Urban, 4309 
097227008,Marcelo,Rural, 1063 
097227009,New Calamba,Rural, 1129 
097227010,Palalian,Rural, 1288 
097227011,Paraiso,Rural, 647 
097227012,Pianon,Rural, 1978 
097227013,San Jose,Rural, 1356 
097227014,Tugop*,Rural, 951 
