id,name,urban_rural,population
097226001,Bacungan (Pob.),Rural, 5222 
097226002,Bogabongan,Rural, 1964 
097226003,Delusom,Rural, 1256 
097226004,Mangop,Rural, 878 
097226005,Manil,Rural, 1770 
097226006,Mawal,Rural, 544 
097226007,Midatag,Rural, 536 
097226008,Nasibac,Rural, 1238 
097226009,Rizon,Rural, 1701 
097226010,Sipacong,Rural, 910 
097226011,Santa Maria,Rural, 1119 
097226012,Talinga,Rural, 2152 
097226013,Tinaplan,Rural, 563 
097226014,Tiniguiban,Rural, 975 
097226015,Tinuyop,Rural, 1122 
097226016,Tiogan,Rural, 825 
097226017,Titik,Rural, 1065 
097226018,Morob,Rural, 803 
