id,name,urban_rural,population
097212001,Birayan,Rural, 256 
097212002,Damasing,Rural, 669 
097212003,La Esperanza,Rural, 576 
097212004,Mabuhay,Rural, 553 
097212005,Mabunao,Rural, 506 
097212006,North Mapang,Rural, 865 
097212007,Mitimos,Rural, 565 
097212008,Nangca,Rural, 731 
097212009,Nangcaan,Rural, 629 
097212010,Napilan,Rural, 481 
097212011,Nasipang,Rural, 927 
097212012,New Dapitan,Rural, 908 
097212013,Nilabo,Rural, 372 
097212014,East Poblacion,Urban, 781 
097212015,Rizalina,Rural, 446 
097212016,San Roque,Rural, 477 
097212017,Sebaca,Rural, 762 
097212018,Sipaon,Rural, 637 
097212019,Tolon,Rural, 672 
097212020,Balubohan,Rural, 525 
097212021,South Mapang,Rural, 1136 
097212022,West Poblacion,Rural, 637 
