id,name,urban_rural,population
097209001,Adante,Rural, 508 
097209002,Bacuyong,Rural, 1040 
097209003,Bagong Silang,Rural, 367 
097209004,Calican,Rural, 1265 
097209005,Ubay (Daan Tipan),Rural, 552 
097209006,Del Pilar,Rural, 1369 
097209007,Dilawa,Rural, 1068 
097209008,Desin,Rural, 569 
097209009,Dionum,Rural, 834 
097209010,Lapu-lapu,Rural, 1045 
097209011,Lower Gumay,Rural, 693 
097209012,Luzvilla,Rural, 809 
097209013,Poblacion North,Urban, 2821 
097209015,Santa Fe,Rural, 437 
097209016,Segabe,Rural, 706 
097209017,Sikitan,Rural, 551 
097209018,Silano,Rural, 767 
097209019,Teresita,Rural, 1163 
097209020,Tinaytayan,Rural, 626 
097209022,Upper Gumay,Rural, 377 
097209023,Villarico,Rural, 638 
097209024,Poblacion South,Urban, 1883 
