id,name,urban_rural,population
097214001,Antonino,Rural, 440 
097214002,Bagong Baguio,Rural, 925 
097214003,Bagumbayan,Rural, 948 
097214004,Biayon,Rural, 1640 
097214005,Buenavista,Rural, 675 
097214006,Dampalan,Rural, 1357 
097214007,Danao,Rural, 438 
097214008,Don Eleno,Rural, 248 
097214009,Kauswagan,Rural, 775 
097214010,Labiray,Rural, 603 
097214011,Liwanag,Rural, 381 
097214012,Mabuhay,Rural, 345 
097214013,Macalibre,Rural, 433 
097214014,Mahayahay,Rural, 523 
097214015,Marapong,Rural, 1052 
097214016,Nazareth,Rural, 822 
097214017,Nebo,Rural, 698 
097214018,New Rizal,Rural, 358 
097214019,New Tangub,Rural, 517 
097214020,Nuevavista,Rural, 425 
097214021,Pedagan,Rural, 579 
097214022,Penacio,Rural, 262 
097214023,Poblacion Alto,Urban, 1760 
097214024,Poblacion Bajo,Urban, 1280 
097214026,Princesa Lamaya,Rural, 955 
097214027,Princesa Freshia,Rural, 375 
097214028,San Antonio,Rural, 589 
097214029,San Francisco,Rural, 831 
097214030,San Isidro,Rural, 1348 
097214031,San Jose,Rural, 2101 
097214032,San Juan,Rural, 725 
097214033,Sinaad,Rural, 365 
097214034,Sinai,Rural, 888 
097214035,Situbo,Rural, 525 
097214036,Tinago,Rural, 368 
097214037,Tinindugan,Rural, 384 
097214038,Tuburan,Rural, 559 
097214039,Venus,Rural, 1436 
097214040,Wilben,Rural, 520 
