id,name,urban_rural,population
101315001,Anahawon,Rural,2350
101315002,Base Camp,Urban,6905
101315003,Bayabason (Spring),Rural,2370
101315004,Camp I,Rural,4416
101315005,Colambugan,Rural,1761
101315006,Dagumba-an,Urban,7134
101315007,Danggawan,Rural,1587
101315008,Dologon,Urban,11747
101315009,Kisanday,Rural,2620
101315010,Kuya,Rural,4294
101315011,La Roxas,Rural,2191
101315012,Panadtalan,Rural,3983
101315013,Panalsalan,Rural,2194
101315014,North Poblacion,Urban,12352
101315015,South Poblacion,Urban,11408
101315016,San Miguel,Rural,5942
101315017,San Roque,Rural,2952
101315018,Tubigon,Rural,1902
101315019,Bagongsilang,Rural,1041
101315020,Kiharong,Rural,1752
