id,name,urban_rural,population
101306001,Bagongbayan,Rural,1314
101306002,Bagor,Rural,1811
101306003,Balaoro,Rural,2185
101306004,Baroy,Rural,1510
101306005,Cabadiangan,Rural,4521
101306006,Husayan,Rural,507
101306007,Kibalagon,Rural,1037
101306008,Mabuhay,Rural,764
101306009,Malinao,Rural,1008
101306010,Matampay,Rural,1199
101306011,Sibonga,Rural,1286
101306012,Pay-as,Rural,1863
101306013,Pinamanguhan,Rural,1663
101306014,Poblacion,Urban,5993
101306015,Salvacion,Rural,1465
101306016,San Andres,Rural,2270
101306017,Kibogtok,Rural,1360
