id,name,urban_rural,population
101304001,Cabadiangan,Rural,460
101304002,Bocboc,Rural,2668
101304003,Buyot,Rural,1038
101304004,Calaocalao,Rural,2720
101304005,Don Carlos Norte,Urban,5889
101304006,Embayao,Rural,1099
101304008,Kalubihon,Rural,1207
101304009,Kasigkot,Rural,1193
101304010,Kawilihan,Rural,1053
101304011,Kiara,Rural,2684
101304012,Kibatang,Rural,2147
101304013,Mahayahay,Rural,833
101304014,Manlamonay,Rural,1556
101304015,Maraymaray,Rural,3593
101304016,Mauswagon,Rural,1081
101304017,Minsalagan,Rural,817
101304018,New Nongnongan (Masimag),Rural,1909
101304019,New Visayas,Rural,1055
101304020,Old Nongnongan,Rural,1748
101304021,Pinamaloy,Rural,2596
101304022,Don Carlos Sur (Pob.),Urban,11069
101304023,Pualas,Rural,2342
101304024,San Antonio East,Rural,820
101304025,San Antonio West,Rural,1479
101304026,San Francisco,Rural,545
101304027,San Nicolas (Banban),Rural,4438
101304028,San Roque,Rural,831
101304029,Sinangguyan,Rural,3796
101304030,Bismartz,Rural,1668
