id,name,urban_rural,population
104310001,Aluna,Rural,1260
104310002,Andales,Rural,802
104310003,Apas,Rural,1139
104310004,Calacapan,Rural,1115
104310005,Gimangpang,Rural,2455
104310006,Jampason,Rural,1698
104310007,Kamelon,Rural,1101
104310008,Kanitoan,Rural,1407
104310009,Oguis,Rural,980
104310010,Pagahan,Rural,1103
104310011,Poblacion,Urban,7060
104310012,Pontacon,Rural,427
104310013,San Pedro,Urban,2910
104310014,Sinalac,Rural,1565
104310015,Tawantawan,Rural,1733
104310016,Tubigan,Rural,2576
