id,name,urban_rural,population
086403001,Ambacon,Rural,637
086403002,Badiangon,Rural,589
086403003,Bangcas A,Urban,743
086403004,Bangcas B,Rural,959
086403005,Biasong,Rural,566
086403006,Bugho,Rural,1003
086403007,Calag-itan,Rural,1180
086403008,Calayugan,Rural,700
086403009,Calinao,Rural,264
086403010,Canipaan,Rural,1509
086403011,Catublian,Rural,1503
086403012,Ilaya,Rural,472
086403013,Ingan,Rural,1018
086403014,Labrador,Rural,802
086403015,Lumbog,Rural,337
086403016,Manalog,Rural,731
086403017,Manlico,Rural,752
086403018,Matin-ao,Rural,520
086403019,Nava,Rural,1801
086403020,Nueva Esperanza,Rural,664
086403021,Otama,Rural,507
086403022,Palongpong,Rural,475
086403023,Panalaron,Rural,677
086403024,Patong,Rural,710
086403025,Poblacion,Urban,898
086403026,Pondol,Rural,993
086403027,Salog,Rural,353
086403028,Salvacion,Rural,483
086403029,San Pablo Island,Rural,440
086403030,San Pedro Island,Rural,486
086403031,Santo Niño I,Rural,524
086403032,Santo Niño II,Rural,1004
086403033,Tahusan,Rural,960
086403034,Talisay,Rural,597
086403035,Tawog,Rural,523
086403036,Toptop,Rural,419
086403037,Tuburan,Rural,627
086403038,Union,Rural,378
086403039,Upper Bantawon,Rural,162
086403040,Libas,Rural,449
