id,name,urban_rural,population
086407001,Abgao (Pob.),Rural,3339
086407002,Asuncion,Rural,4803
086407003,Bactul II,Rural,566
086407004,Bactul I,Rural,531
086407005,Badiang,Rural,1199
086407006,Bagtican,Rural,539
086407007,Basak,Rural,756
086407008,Bato II,Rural,493
086407009,Bato I,Rural,659
086407010,Batuan,Rural,926
086407011,Baugo,Rural,550
086407012,Bilibol,Rural,1029
086407013,Bogo,Rural,614
086407014,Cabadiangan,Rural,396
086407015,Cabulihan,Rural,1215
086407016,Cagnituan,Rural,324
086407017,Cambooc,Rural,747
086407018,Cansirong,Rural,939
086407019,Canturing,Rural,1033
086407020,Canyuom,Rural,564
086407021,Dongon,Rural,1028
086407022,Gawisan,Rural,549
086407023,Guadalupe,Rural,1645
086407024,Hanginan,Rural,706
086407025,Hantag,Rural,752
086407026,Hinapu Daku,Rural,896
086407027,Hinapu Gamay,Rural,866
086407028,Ibarra,Rural,3697
086407029,Isagani,Rural,1216
086407030,Laboon,Rural,1322
086407031,Lanao,Rural,445
086407032,Libhu,Rural,1664
086407033,Lonoy,Rural,645
086407034,Lunas,Rural,1632
086407035,Mahayahay,Rural,1012
086407036,Malapoc Norte,Rural,883
086407037,Malapoc Sur,Rural,432
086407038,Mambajao (Pob.),Rural,1824
086407039,Manhilo,Rural,1463
086407040,Mantahan (Pob.),Urban,3932
086407041,Maria Clara,Rural,2073
086407042,Matin-ao,Rural,659
086407043,Nasaug,Rural,574
086407044,Nati,Rural,318
086407045,Nonok Norte,Rural,480
086407046,Nonok Sur,Rural,694
086407047,Panan-awan,Rural,1228
086407048,Pansaan,Rural,509
086407049,Pinascohan,Rural,526
086407050,Rizal,Rural,1881
086407051,San Isidro,Rural,424
086407052,San Jose,Rural,1033
086407053,San Rafael,Rural,1771
086407054,Santa Cruz,Rural,827
086407055,Santa Rosa,Rural,200
086407056,Santo Niño,Rural,687
086407057,Santo Rosario,Rural,982
086407058,Soro-soro,Rural,1136
086407059,Tagnipa (Pob.),Rural,3215
086407060,Tam-is,Rural,1404
086407061,Tawid,Rural,885
086407062,Tigbawan,Rural,1006
086407063,Tomoy-tomoy,Rural,456
086407064,Tunga-tunga (Pob.),Urban,1929
086407065,Acasia,Rural,295
086407066,Combado,Rural,5192
086407067,Libertad,Rural,419
086407068,Lib-og,Rural,1196
086407069,Pasay,Rural,980
086407070,San Agustin,Rural,440
