id,name,urban_rural,population
086402001,Banahao,Rural,351
086402002,Baugo,Rural,550
086402003,Beniton,Rural,576
086402004,Buenavista,Rural,1239
086402005,Bunga,Rural,767
086402006,Casao,Rural,661
086402007,Catmon,Rural,367
086402008,Catoogan,Rural,351
086402009,Cawayanan,Rural,521
086402010,Dao,Rural,254
086402011,Divisoria,Rural,1838
086402012,Esperanza,Rural,700
086402013,Guinsangaan,Rural,705
086402014,Hibagwan,Rural,353
086402015,Hilaan,Rural,1748
086402016,Himakilo,Rural,292
086402017,Hitawos,Rural,351
086402018,Lanao,Rural,192
086402019,Lawgawan,Rural,187
086402020,Mahayahay,Rural,1119
086402021,Malbago,Rural,694
086402022,Mauylab,Rural,507
086402023,Paku,Rural,1197
086402024,Pamahawan,Rural,354
086402025,Pamigsian,Rural,529
086402026,Pangi,Rural,342
086402027,Poblacion,Urban,1206
086402028,Sampongon,Rural,572
086402029,San Vicente,Rural,913
086402030,Santa Cruz,Rural,1338
086402031,Taa,Rural,601
086402032,Talisay,Rural,1679
086402033,Taytagan,Rural,548
086402034,Tuburan,Rural,181
086402035,Union,Rural,1358
086402036,Olisihan,Rural,156
086402037,Anahao,Rural,208
086402038,Pong-on,Rural,383
086402039,San Ramon,Rural,1130
086402040,Santo Niño,Rural,1061
