id,name,urban_rural,population
086414001,Agay-ay,Rural,546
086414002,Basak,Rural,1156
086414003,Bobon A,Rural,380
086414004,Dayanog,Rural,780
086414005,Santa Filomena,Rural,365
086414006,Garrido,Rural,391
086414007,Minoyho,Rural,961
086414008,Pong-oy,Rural,1080
086414009,San Jose (Pob.),Urban,918
086414010,San Vicente,Rural,613
086414011,Santa Cruz (Pob.),Urban,1183
086414012,Santo Niño (Pob.),Urban,2039
086414013,Somoje,Rural,582
086414014,Sua,Rural,652
086414015,Timba,Rural,393
086414016,Osao,Rural,1189
086414017,San Roque,Rural,494
086414018,Bobon B,Rural,351
