id,name,urban_rural,population
086408001,Aguinaldo,Rural,626
086408002,Amparo,Rural,1525
086408003,Buscayan,Rural,777
086408004,Cambaro,Rural,410
086408005,Canlusay,Rural,270
086408006,Flordeliz,Rural,761
086408007,Ichon,Rural,3609
086408008,Ilihan,Rural,692
086408009,Laray,Rural,911
086408010,Lower Villa Jacinta,Rural,721
086408011,Mabini,Rural,1156
086408012,Mohon,Rural,414
086408013,Molopolo,Rural,1053
086408015,Rizal,Rural,1223
086408016,Salvador (Mangyang),Rural,592
086408017,San Isidro,Rural,351
086408018,San Joaquin,Rural,1054
086408019,San Roque,Urban,1802
086408021,Sindangan,Rural,767
086408022,Upper Villa Jacinta,Rural,873
086408023,Asuncion,Rural,707
086408024,Bagong Silang,Rural,149
086408025,Danao,Rural,254
086408026,Guadalupe,Rural,465
086408027,San Vicente Poblacion,Urban,549
086408028,Santo Niño,Rural,465
086408029,San Vicente (Upper San Roque),Rural,311
086408030,Santa Cruz (Pob.),Rural,1514
086408031,Santo Rosario (Pob.),Rural,899
086408032,Upper Ichon,Rural,486
