id,name,urban_rural,population
060604001,Anilawan,Rural,213 
060604002,Arangote,Rural,442 
060604003,Bagtason,Rural,1779 
060604004,Camangahan,Rural,1124 
060604005,Cubay North,Rural,1635 
060604006,Cubay South,Rural,1272 
060604009,Guija,Rural,1078 
060604010,Igbalangao,Rural,1754 
060604011,Igsoro,Rural,1261 
060604012,Ilaures,Rural,1361 
060604013,Jinalinan,Rural,955 
060604014,Lacayon,Rural,1148 
060604015,Maray,Rural,398 
060604016,Paliwan,Rural,1227 
060604017,Pangalcagan,Rural,1805 
060604018,Centro Ilawod (Pob.),Rural,1934 
060604019,Centro Ilaya (Pob.),Urban,2086 
060604020,Centro Pojo (Pob.),Urban,2147 
060604021,Sabang East,Rural,783 
060604022,Sabang West,Rural,689 
060604023,Tagudtud North,Rural,1771 
060604024,Tagudtud South,Rural,944 
060604025,Talisay,Rural,953 
060604026,Tica,Rural,521 
060604027,Tono-an,Rural,671 
060604028,Yapu,Rural,527 
060604029,Zaragoza,Rural,1786 
