id,name,urban_rural,population
060616002,Alangan,Rural,712 
060616003,Valentin Grasparil (Bad-as),Rural,442 
060616004,Bari,Rural,878 
060616005,Biga-a,Rural,291 
060616006,Bongbongan I,Rural,653 
060616007,Bongbongan II,Rural,515 
060616008,Bongsod,Rural,555 
060616009,Bontol,Rural,764 
060616010,Bugnay,Rural,227 
060616011,Bulalacao,Rural,453 
060616012,Cabanbanan,Rural,267 
060616013,Cabariuan,Rural,643 
060616014,Cabladan,Rural,866 
060616015,Cadoldolan,Rural,580 
060616016,Calo-oy,Rural,221 
060616017,Calog,Rural,391 
060616018,Catmon,Rural,1044 
060616019,Catungan I,Rural,558 
060616020,Catungan II,Rural,331 
060616021,Catungan III,Rural,487 
060616022,Catungan IV,Rural,1088 
060616023,Cubay-Sermon,Rural,999 
060616024,Egaña,Rural,3121 
060616025,Esperanza I,Rural,296 
060616026,Esperanza II,Rural,451 
060616027,Esperanza III,Rural,366 
060616028,Igcococ,Rural,621 
060616029,Igdalaquit,Rural,983 
060616030,Igdagmay,Rural,326 
060616031,Iglanot,Rural,860 
060616032,Igpanolong,Rural,418 
060616033,Igparas,Rural,351 
060616034,Igsuming,Rural,634 
060616035,Ilabas,Rural,1138 
060616036,Imparayan,Rural,573 
060616037,Inabasan,Rural,571 
060616038,Indag-an,Rural,597 
060616039,Initan,Rural,504 
060616040,Insarayan,Rural,452 
060616041,Lacaron,Rural,1839 
060616042,Lagdo,Rural,459 
060616043,Lambayagan,Rural,479 
060616044,Luna,Rural,283 
060616045,Luyang,Rural,404 
060616046,Maasin,Rural,441 
060616047,Mabini,Rural,633 
060616048,Millamena,Rural,326 
060616049,Mojon,Rural,327 
060616050,Nagdayao,Rural,1175 
060616051,Cubay-Napultan,Rural,1036 
060616053,Nazareth,Rural,767 
060616054,Odiong,Rural,715 
060616055,Olaga,Rural,401 
060616056,Pangpang,Rural,650 
060616057,Panlagangan,Rural,398 
060616058,Pantao,Rural,229 
060616059,Pasong,Rural,604 
060616060,Pis-Anan,Urban,2174 
060616061,District I (Pob.),Rural,1412 
060616062,District II (Pob.),Urban,1353 
060616063,District III (Pob.),Urban,3398 
060616064,District IV (Pob.),Rural,2050 
060616065,Rombang,Rural,500 
060616066,Salvacion,Rural,662 
060616067,San Juan,Rural,1159 
060616068,Sido,Rural,729 
060616069,Solong,Rural,983 
060616070,Tabongtabong,Rural,368 
060616071,Tig-Ohot,Rural,524 
060616073,Tigbalua I,Rural,682 
060616074,Tordesillas,Rural,412 
060616075,Tulatula,Rural,677 
060616076,Villafont,Rural,581 
060616077,Villahermosa,Rural,624 
060616078,Villar,Rural,1180 
060616079,Tigbalua II,Rural,197 
