id,name,urban_rural,population
060610001,Barusbus,Rural,1069 
060610002,Bulanao,Rural,454 
060610003,Cubay,Rural,968 
060610004,Codiong,Rural,475 
060610005,Igcagay,Rural,625 
060610006,Inyawan,Rural,433 
060610007,Lindero,Rural,542 
060610008,Maramig,Rural,315 
060610009,Pucio,Rural,574 
060610010,Pajo,Rural,576 
060610011,Panangkilon,Rural,419 
060610012,Paz,Rural,675 
060610013,Centro Este (Pob.),Urban,1080 
060610014,Centro Weste (Pob.),Rural,1104 
060610015,San Roque,Rural,1089 
060610016,Tinigbas,Rural,1027 
060610017,Tinindugan,Rural,381 
060610018,Taboc,Rural,1263 
060610019,Union,Rural,2600 
