id,name,urban_rural,population
060606001,Alojipan,Rural,446 
060606002,Bagacay,Rural,1462 
060606003,Balac-balac,Rural,601 
060606004,Magsaysay (Balua),Rural,524 
060606005,Batbatan Island,Rural,2407 
060606007,Batonan Norte,Rural,608 
060606008,Batonan Sur,Rural,730 
060606009,Bita,Rural,410 
060606010,Bitadton Norte,Rural,711 
060606011,Bitadton Sur,Rural,2075 
060606012,Buenavista,Rural,683 
060606013,Buhi,Rural,582 
060606014,Camancijan,Rural,1901 
060606015,Caridad,Rural,828 
060606016,Carit-an,Rural,518 
060606017,Condes,Rural,389 
060606018,Esperanza,Rural,1029 
060606019,Fe,Rural,678 
060606020,Flores,Rural,804 
060606021,Jalandoni,Rural,1384 
060606022,Janlagasi,Rural,204 
060606023,Lamputong,Rural,617 
060606024,Lipata,Rural,1831 
060606025,Malacañang,Rural,1466 
060606026,Malalison Island,Rural,584 
060606027,Maniguin,Rural,643 
060606028,Naba,Rural,999 
060606029,Osorio,Rural,485 
060606030,Paningayan,Rural,330 
060606031,Centro Poblacion,Urban,2668 
060606032,Centro Norte (Pob.),Urban,1947 
060606033,Centro Sur (Pob.),Urban,1791 
060606034,Salde,Rural,121 
060606036,San Antonio,Rural,1664 
060606037,San Gregorio,Rural,450 
060606038,San Juan,Rural,632 
060606039,San Luis,Rural,696 
060606040,San Pascual,Rural,384 
060606041,San Vicente,Rural,390 
060606042,Simbola,Rural,201 
060606043,Tigbobolo,Rural,423 
060606044,Tinabusan,Rural,167 
060606045,Tomao,Rural,667 
060606046,Valderama,Rural,956 
