id,name
060601000,ANINI-Y
060602000,BARBAZA
060603000,BELISON
060604000,BUGASONG
060605000,CALUYA
060606000,CULASI
060607000,TOBIAS FORNIER (DAO)
060608000,HAMTIC
060609000,LAUA-AN
060610000,LIBERTAD
060611000,PANDAN
060612000,PATNONGON
060613000,SAN JOSE (Capital)
060614000,SAN REMIGIO
060615000,SEBASTE
060616000,SIBALOM
060617000,TIBIAO
060618000,VALDERRAMA
