id,name,urban_rural,population
060607001,Abaca,Rural,1817 
060607002,Aras-Asan,Rural,924 
060607003,Arobo,Rural,524 
060607004,Atabay,Rural,784 
060607005,Atiotes,Rural,455 
060607006,Bagumbayan,Rural,442 
060607007,Balloscas,Rural,483 
060607008,Balud,Rural,704 
060607009,Barasanan A,Rural,579 
060607010,Barasanan B,Rural,501 
060607011,Barasanan C,Rural,281 
060607012,Bariri,Rural,170 
060607013,Camandagan,Rural,481 
060607014,Cato-ogan,Rural,1097 
060607015,Danawan,Rural,490 
060607016,Diclum,Rural,664 
060607017,Fatima,Rural,1257 
060607018,Gamad (Igdamacio),Rural,478 
060607019,Igbalogo,Rural,490 
060607020,Igbangcal-A,Rural,471 
060607021,Igbangcal-B,Rural,444 
060607022,Igbangcal-C,Rural,313 
060607023,Igcabuad,Rural,171 
060607024,Igcado,Rural,838 
060607025,Igcalawagan,Rural,437 
060607026,Igcapuyas,Rural,179 
060607027,Igcasicad (San Pedro),Rural,228 
060607028,Igdalaguit,Rural,1250 
060607029,Igdanlog,Rural,843 
060607030,Igdurarog,Rural,423 
060607031,Igtugas,Rural,384 
060607032,Lawigan,Rural,270 
060607033,Manaling (Cata-an),Rural,264 
060607034,Masayo,Rural,1247 
060607035,Nagsubuan,Rural,261 
060607036,Paciencia,Rural,914 
060607037,Poblacion Norte,Urban,1611 
060607038,Poblacion Sur,Rural,1298 
060607039,Portillo,Rural,203 
060607040,Quezon,Rural,301 
060607041,Opsan (San Jose),Rural,591 
060607042,Nasuli-A (San Ramon),Rural,894 
060607043,Salamague (Santa Maria),Rural,332 
060607044,Santo Tomas,Rural,532 
060607045,Tacbuyan,Rural,185 
060607046,Tene,Rural,339 
060607047,Villaflor,Rural,1445 
060607048,Ysulat,Rural,620 
060607049,Igcadac,Rural,419 
060607050,Lindero,Rural,341 
