id,name,urban_rural,population
137404001,Alicia,Urban,6441
137404002,Amihan,Urban,4547
137404003,Apolonio Samson,Urban,36890
137404004,Aurora,Urban,5499
137404005,Baesa,Urban,55792
137404006,Bagbag,Urban,37908
137404007,Bagumbuhay,Urban,6529
137404008,Bagong Lipunan Ng Crame,Urban,13138
137404009,Bagong Pag-asa,Urban,44426
137404010,Bagong Silangan,Urban,78222
137404011,Bagumbayan,Urban,9219
137404012,Bahay Toro,Urban,69550
137404013,Balingasa,Urban,20574
137404014,Bayanihan,Urban,1211
137404015,Blue Ridge A,Urban,1631
137404016,Blue Ridge B,Urban,1692
137404017,Botocan,Urban,8118
137404018,Bungad,Urban,10344
137404019,Camp Aguinaldo,Urban,5263
137404020,Central,Urban,20006
137404021,Claro,Urban,4406
137404022,Commonwealth,Urban,186543
137404023,New Era (Constitution Hills),Urban,6638
137404024,Kristong Hari,Urban,3844
137404025,Culiat,Urban,68881
137404026,Damar,Urban,1582
137404027,Damayan,Urban,8652
137404028,Damayang Lagi,Urban,17944
137404029,Del Monte,Urban,11792
137404030,Dioquino Zobel,Urban,1812
137404031,Doña Imelda,Urban,19773
137404032,Doña Josefa,Urban,3489
137404033,Don Manuel,Urban,3827
137404034,Duyan-duyan,Urban,3529
137404035,E. Rodriguez,Urban,19352
137404036,East Kamias,Urban,6286
137404037,Escopa I,Urban,2186
137404038,Escopa II,Urban,1948
137404039,Escopa III,Urban,8398
137404040,Escopa IV,Urban,1826
137404041,Fairview,Urban,47933
137404042,N.S. Amoranto (Gintong Silahis),Urban,6970
137404043,Gulod,Urban,53738
137404044,Horseshoe,Urban,2788
137404045,Immaculate Concepcion,Urban,8770
137404046,Kaligayahan,Urban,48433
137404047,Kalusugan,Urban,3539
137404048,Kamuning,Urban,16294
137404049,Katipunan,Urban,2814
137404050,Kaunlaran,Urban,8697
137404051,Krus Na Ligas,Urban,20781
137404052,Laging Handa,Urban,5606
137404053,Libis,Urban,4425
137404054,Lourdes,Urban,4809
137404055,Loyola Heights,Urban,17550
137404056,Maharlika,Urban,4695
137404057,Malaya,Urban,3981
137404058,Manresa,Urban,19089
137404059,Mangga,Urban,1302
137404060,Mariana,Urban,11171
137404061,Mariblo,Urban,3991
137404062,Marilag,Urban,10213
137404063,Masagana,Urban,4412
137404064,Masambong,Urban,12475
137404065,Santo Domingo (Matalahib),Urban,13417
137404066,Matandang Balara,Urban,71220
137404067,Milagrosa,Urban,5951
137404068,Nagkaisang Nayon,Urban,46691
137404069,Nayong Kanluran,Urban,2145
137404070,Novaliches Proper,Urban,14748
137404071,Obrero,Urban,8031
137404072,Old Capitol Site,Urban,2122
137404073,Paang Bundok,Urban,5732
137404074,Pag-ibig Sa Nayon,Urban,5331
137404075,Paligsahan,Urban,4848
137404076,Paltok,Urban,17233
137404077,Pansol,Urban,28537
137404078,Paraiso,Urban,3728
137404079,Pasong Putik Proper (Pasong Putik),Urban,31931
137404080,Pasong Tamo,Urban,85954
137404081,Phil-Am,Urban,3062
137404082,Pinyahan,Urban,28129
137404083,Pinagkaisahan,Urban,6925
137404084,Project 6,Urban,14200
137404085,Quirino 2-A,Urban,5351
137404086,Quirino 2-B,Urban,4451
137404087,Quirino 2-C,Urban,2729
137404088,Quirino 3-A,Urban,1180
137404089,Ramon Magsaysay,Urban,16274
137404090,Roxas,Urban,13307
137404091,Sacred Heart,Urban,8368
137404092,Saint Ignatius,Urban,1937
137404093,Saint Peter,Urban,5068
137404094,Salvacion,Urban,8194
137404095,San Agustin,Urban,21355
137404096,San Antonio,Urban,24622
137404097,San Bartolome,Urban,44739
137404098,San Isidro,Urban,8182
137404099,San Isidro Labrador,Urban,7120
137404100,San Jose,Urban,6276
137404101,San Martin De Porres,Urban,12454
137404102,San Roque,Urban,20154
137404103,San Vicente,Urban,6157
137404104,Santa Cruz,Urban,4868
137404105,Santa Lucia,Urban,24349
137404106,Santa Monica,Urban,44315
137404107,Santa Teresita,Urban,8734
137404108,Santo Cristo,Urban,9072
137404109,Santo Niño,Urban,9818
137404110,Santol,Urban,7867
137404111,Sauyo,Urban,74740
137404112,Sienna,Urban,3773
137404113,Sikatuna Village,Urban,7014
137404114,Silangan,Urban,4673
137404115,Socorro,Urban,21747
137404116,South Triangle,Urban,12344
137404117,Tagumpay,Urban,2150
137404118,Talayan,Urban,5383
137404119,Talipapa,Urban,34864
137404120,Tandang Sora,Urban,85121
137404121,Tatalon,Urban,58987
137404122,Teachers Village East,Urban,3445
137404123,Teachers Village West,Urban,4136
137404124,U.P. Campus,Urban,36486
137404125,U.P. Village,Urban,4815
137404126,Ugong Norte,Urban,8755
137404127,Unang Sigaw,Urban,6588
137404128,Valencia,Urban,7855
137404129,Vasra,Urban,8111
137404130,Veterans Village,Urban,9503
137404131,Villa Maria Clara,Urban,2171
137404132,West Kamias,Urban,5133
137404133,West Triangle,Urban,3989
137404134,White Plains,Urban,3762
137404135,Balong Bato,Urban,7641
137404136,Capri,Urban,12586
137404137,Sangandaan,Urban,24240
137404138,Payatas,Urban,119053
137404139,Batasan Hills,Urban,150764
137404140,Holy Spirit,Urban,101385
137404141,Greater Lagro,Urban,21161
137404142,North Fairview,Urban,38285
