id,name,urban_rural,population
137402001,Barangka,Urban,19222
137402002,Calumpang,Urban,14879
137402003,Concepcion Uno,Urban,39204
137402004,Jesus De La Peña,Urban,9465
137402005,Malanday,Urban,51956
137402006,Nangka,Urban,40731
137402007,Parang,Urban,37896
137402008,San Roque,Urban,18252
137402009,Santa Elena (Pob.),Urban,6954
137402010,Santo Niño,Urban,26120
137402011,Tañong,Urban,8479
137402012,Concepcion Dos,Urban,26114
137402013,Marikina Heights (Concepcion),Urban,35416
137402014,Industrial Valley,Urban,14263
137402015,Fortune,Urban,33390
137402016,Tumana,Urban,41809
