id,name,urban_rural,population
137403001,Bagong Ilog,Urban,16194
137403002,Bagong Katipunan,Urban,1169
137403003,Bambang,Urban,19297
137403004,Buting,Urban,9902
137403005,Caniogan,Urban,24816
137403006,Dela Paz,Urban,17233
137403007,Kalawaan,Urban,25702
137403008,Kapasigan,Urban,6073
137403009,Kapitolyo,Urban,11566
137403010,Malinao,Urban,5238
137403011,Manggahan,Urban,39459
137403012,Maybunga,Urban,34409
137403013,Oranbo,Urban,4197
137403014,Palatiw,Urban,18166
137403015,Pinagbuhatan,Urban,126503
137403016,Pineda,Urban,18188
137403017,Rosario,Urban,56283
137403018,Sagad,Urban,6857
137403019,San Antonio,Urban,14212
137403020,San Joaquin,Urban,13182
137403021,San Jose,Urban,2082
137403022,San Miguel,Urban,30273
137403023,San Nicolas (Pob.),Urban,1913
137403024,Santa Cruz,Urban,4921
137403025,Santa Rosa,Urban,974
137403026,Santo Tomas,Urban,6326
137403027,Santolan,Urban,42865
137403028,Sumilang,Urban,5135
137403029,Ugong,Urban,21526
137403030,Santa Lucia,Urban,41937
