id,name,urban_rural,population
084801001,Alejandro Village (Santiago),Rural,335
084801002,Bonifacio,Rural,654
084801003,Cabacungan,Urban,2129
084801004,Calarayan,Rural,790
084801006,Guin-arawayan,Rural,525
084801007,Jubasan,Rural,3002
084801008,Kinabranan Zone I (Pob.),Urban,1048
084801009,Kinaguitman,Rural,1095
084801010,Lagundi,Rural,1311
084801011,Lipata,Rural,1882
084801012,Londres,Rural,923
084801015,Sabang Zone I (Pob.),Rural,979
084801016,Santa Rita,Rural,325
084801017,Tasvilla,Rural,413
084801018,Frederic,Rural,696
084801019,Imelda,Rural,405
084801020,Lo-oc,Rural,753
084801021,Kinabranan Zone II (Pob.),Urban,2736
084801022,Sabang Zone II (Pob.),Rural,3329
084801023,Victoria,Rural,408
