id,name,urban_rural,population
084808001,Abaton,Rural,542
084808002,Aguadahan,Rural,636
084808003,Aroganga,Rural,651
084808004,Atipolo,Rural,703
084808005,Bawang,Rural,808
084808006,Baybay (Pob.),Urban,1411
084808007,Binatiklan,Rural,451
084808008,Bobolosan,Rural,1427
084808009,Bongliw,Rural,743
084808010,Burabud,Rural,980
084808011,Cabadiangan,Urban,2819
084808012,Cabagngan,Rural,534
084808013,Cabago-an,Rural,881
084808014,Cabulaloan,Rural,898
084808015,Cagaasan,Rural,476
084808016,Cagdara-o,Rural,646
084808017,Cahayagan,Rural,1774
084808018,Calintaan Pob. (Sto. Niño),Rural,1186
084808019,Calomotan,Rural,1222
084808020,Candawid,Rural,707
084808021,Cangcahipos,Rural,819
084808022,Canyomanao,Rural,444
084808023,Catigbian,Rural,862
084808026,E. J. Dulay,Rural,740
084808027,G. B. Tan,Rural,295
084808028,Gibatangan,Rural,496
084808029,Guilaoangi (Pob.),Urban,2363
084808030,Inamlan,Rural,697
084808031,La Perla,Rural,1395
084808032,Langob,Rural,556
084808033,Lawaan,Rural,880
084808034,Little Venice (Pob.),Rural,3419
084808035,Magsaysay,Rural,579
084808036,Marubay,Rural,1068
084808037,Mualbual,Rural,572
084808038,Napotiocan (Salvacion),Rural,1617
084808039,Oleras,Rural,1923
084808040,Onay (Doña Luisa),Rural,957
084808041,Palmera,Rural,442
084808042,Pangdan,Rural,435
084808043,Rawis,Rural,4346
084808044,Rombang,Rural,1125
084808045,San Antonio (Son-og),Rural,552
084808046,San Miguel Heights (Pob.),Rural,2822
084808048,Sangcol,Rural,401
084808049,Sibunot,Rural,396
084808050,Simora,Rural,769
084808052,Suba,Rural,616
084808054,Tan-awan,Rural,636
084808055,Tarusan,Rural,418
084808056,Tinoblan,Rural,440
084808057,Tumaguingting (Pob.),Urban,922
084808058,Vigo,Rural,1954
084808059,Yabyaban (San Vicente),Rural,535
084808060,Yapas,Rural,447
084808061,Talisay,Rural,1604
