id,name,urban_rural,population
084824001,Bayho,Rural,1584
084824002,Bonifacio,Rural,826
084824003,Cagamesarag,Rural,230
084824004,Cag-aguingay,Rural,316
084824005,Curry,Rural,757
084824006,Gebonawan,Rural,543
084824007,Gen. Luna,Rural,281
084824008,Getigo,Rural,835
084824009,Henaronagan,Rural,167
084824010,Lope De Vega (Pob.),Urban,3204
084824011,Lower Caynaga,Rural,938
084824012,Maghipid,Rural,466
084824013,Magsaysay,Rural,433
084824014,Osmeña,Rural,664
084824015,Paguite,Rural,316
084824016,Roxas,Rural,237
084824017,Sampaguita,Rural,211
084824018,San Francisco,Rural,193
084824019,San Jose,Rural,417
084824020,San Miguel,Rural,376
084824021,Somoroy,Rural,345
084824022,Upper Caynaga,Rural,203
