id,name,urban_rural,population
035415001,Babo Pangulo,Rural, 3206 
035415002,Babo Sacan,Rural, 5155 
035415004,Balubad,Urban, 2200 
035415008,Calzadang Bayu,Rural, 6061 
035415009,Camias,Rural, 1739 
035415010,Cangatba,Urban, 2472 
035415011,Diaz,Rural, 311 
035415013,Dolores (Hacienda Dolores),Rural, 5073 
035415014,Jalung,Rural, 3486 
035415016,Mancatian,Rural, 1003 
035415017,Manibaug Libutad,Urban, 3972 
035415018,Manibaug Paralaya,Urban, 10565 
035415019,Manibaug Pasig,Rural, 2950 
035415020,Manuali,Rural, 350 
035415021,Mitla Proper,Rural, 603 
035415022,Palat,Urban, 3200 
035415023,Pias,Urban, 3210 
035415024,Pio,Urban, 15962 
035415025,Planas,Rural, 3656 
035415026,Poblacion,Urban, 1995 
035415028,Pulong Santol,Rural, 6343 
035415029,Salu,Rural, 796 
035415030,San Jose Mitla,Rural, 558 
035415031,Santa Cruz,Urban, 16398 
035415032,Sepung Bulaun,Rural, 5059 
035415033,Sinura,Urban, 2646 
035415035,Villa Maria (Aetas),Rural, 770 
035415036,Inararo (Aetas),Rural, 683 
035415037,Sapang Uwak (Aetas),Rural, 1019 
