id,name,urban_rural,population
035418001,Concepcion,Rural, 5602 
035418002,De La Paz,Rural, 2750 
035418003,San Juan (Pob.),Urban, 1861 
035418004,San Agustin,Rural, 2162 
035418005,San Isidro,Rural, 3366 
035418006,San Jose,Urban, 5168 
035418007,San Miguel,Rural, 4275 
035418008,San Nicolas,Rural, 2071 
035418009,San Pablo Libutad,Rural, 1610 
035418010,San Pablo Proper,Rural, 3922 
035418011,San Pedro,Urban, 6665 
035418012,Santa Cruz,Rural, 1276 
035418013,Santa Monica,Rural, 4642 
035418014,Santo Niño,Urban, 2983 
