id,name,urban_rural,population
035412001,Alauli,Rural, 1098 
035412003,Bagang,Rural, 1411 
035412004,Balibago,Rural, 1984 
035412006,Bebe Anac,Rural, 6639 
035412007,Bebe Matua,Rural, 1144 
035412008,Bulacus,Rural, 1490 
035412009,San Agustin (Caingin),Rural, 1445 
035412010,Santa Monica (Caingin),Rural, 960 
035412011,Cambasi,Rural, 1296 
035412012,Malauli,Rural, 1555 
035412013,Nigui,Rural, 1925 
035412014,Palimpe,Rural, 1871 
035412015,Puti,Rural, 1125 
035412016,Sagrada (Tibagin),Rural, 1021 
035412017,San Isidro Anac,Rural, 902 
035412018,San Isidro Matua (Pob.),Urban, 4761 
035412019,San Nicolas (Pob.),Urban, 3741 
035412020,San Pedro,Rural, 754 
035412021,Santa Cruz,Rural, 1936 
035412023,Santa Lucia Matua,Urban, 3534 
035412024,Santa Lucia Paguiba,Rural, 1988 
035412025,Santa Lucia Wakas,Rural, 2003 
035412026,Santa Lucia Anac (Pob.),Urban, 1232 
035412027,Sapang Kawayan,Rural, 2996 
035412028,Sua,Rural, 1507 
035412029,Santo Niño,Urban, 2089 
