id,name,urban_rural,population
035419001,San Agustin,Urban, 3183 
035419002,San Bartolome,Urban, 1736 
035419003,San Isidro,Urban, 5723 
035419004,San Joaquin (Pob.),Urban, 3965 
035419005,San Jose,Urban, 1416 
035419006,San Juan,Urban, 2450 
035419007,San Nicolas,Urban, 4677 
035419008,San Pablo,Urban, 4779 
035419009,San Pedro,Urban, 1778 
035419010,San Roque,Urban, 3613 
035419011,Santa Lucia,Urban, 6568 
035419012,Santa Maria,Urban, 6514 
035419013,Santiago,Urban, 4021 
035419014,Santo Rosario,Urban, 1578 
