id,name,urban_rural,population
035411001,Camias,Rural, 1721 
035411002,Dolores,Rural, 1579 
035411003,Escaler,Rural, 1525 
035411004,La Paz,Rural, 1682 
035411005,Navaling,Rural, 1371 
035411006,San Agustin,Rural, 2728 
035411007,San Antonio,Rural, 1679 
035411008,San Franciso,Rural, 4878 
035411009,San Ildefonso,Rural, 6532 
035411010,San Isidro,Rural, 22803 
035411011,San Jose,Rural, 2760 
035411012,San Miguel,Rural, 2352 
035411013,San Nicolas 1st (Pob.),Urban, 3263 
035411014,San Nicolas 2nd,Urban, 3535 
035411015,San Pablo (Pob.),Urban, 2917 
035411016,San Pedro I,Urban, 1761 
035411017,San Pedro II,Urban, 4046 
035411018,San Roque,Rural, 2360 
035411019,San Vicente,Rural, 3407 
035411020,Santa Cruz (Pob.),Urban, 6272 
035411021,Santa Lucia,Urban, 8563 
035411022,Santa Maria,Rural, 2499 
035411023,Santo Niño,Rural, 3215 
035411024,Santo Rosario,Rural, 3910 
035411025,Bucanan,Rural, 1665 
035411026,Turu,Rural, 1516 
035411027,Ayala,Rural, 3058 
