id,name
035402000,APALIT
035403000,ARAYAT
035404000,BACOLOR
035405000,CANDABA
035406000,FLORIDABLANCA
035407000,GUAGUA
035408000,LUBAO
035409000,MABALACAT
035410000,MACABEBE
035411000,MAGALANG
035412000,MASANTOL
035413000,MEXICO
035414000,MINALIN
035415000,PORAC
035417000,SAN LUIS
035418000,SAN SIMON
035419000,SANTA ANA
035420000,SANTA RITA
035421000,SANTO TOMAS
035422000,SASMUAN (Sexmoan)
