id,name
133901000,TONDO I / II
133902000,BINONDO
133903000,QUIAPO
133904000,SAN NICOLAS
133905000,SANTA CRUZ
133906000,SAMPALOC
133907000,SAN MIGUEL
133908000,ERMITA
133909000,INTRAMUROS
133910000,MALATE
133911000,PACO
133912000,PANDACAN
133913000,PORT AREA
133914000,SANTA ANA
