id,name,urban_rural,population
133903003,Barangay 383,Urban,1049
133903004,Barangay 384,Urban,2152
133903005,Barangay 385,Urban,2892
133903006,Barangay 386,Urban,1418
133903007,Barangay 387,Urban,3219
133903008,Barangay 388,Urban,939
133903009,Barangay 389,Urban,994
133903010,Barangay 390,Urban,898
133903011,Barangay 391,Urban,2263
133903012,Barangay 392,Urban,533
133903013,Barangay 393,Urban,2960
133903014,Barangay 394,Urban,1530
133903015,Barangay 306,Urban,927
133903016,Barangay 307,Urban,743
133903017,Barangay 308,Urban,1146
133903018,Barangay 309,Urban,1223
