id,name,urban_rural,population
133914002,Barangay 745,Urban,1497
133914003,Barangay 746,Urban,2087
133914004,Barangay 747,Urban,327
133914005,Barangay 748,Urban,682
133914006,Barangay 749,Urban,511
133914007,Barangay 750,Urban,559
133914008,Barangay 751,Urban,1490
133914009,Barangay 752,Urban,615
133914010,Barangay 753,Urban,2223
133914011,Barangay 755,Urban,546
133914012,Barangay 756,Urban,468
133914013,Barangay 757,Urban,385
133914014,Barangay 758,Urban,125
133914015,Barangay 759,Urban,545
133914016,Barangay 760,Urban,481
133914017,Barangay 761,Urban,825
133914018,Barangay 762,Urban,420
133914019,Barangay 763,Urban,1387
133914020,Barangay 764,Urban,1422
133914021,Barangay 765,Urban,1510
133914022,Barangay 766,Urban,2605
133914023,Barangay 767,Urban,4494
133914024,Barangay 768,Urban,1188
133914025,Barangay 769,Urban,1779
133914026,Barangay 770,Urban,7186
133914027,Barangay 771,Urban,1604
133914028,Barangay 772,Urban,2017
133914029,Barangay 773,Urban,2737
133914030,Barangay 774,Urban,3275
133914031,Barangay 775,Urban,10034
133914032,Barangay 776,Urban,4159
133914033,Barangay 777,Urban,3221
133914034,Barangay 778,Urban,2386
133914035,Barangay 779,Urban,4361
133914036,Barangay 780,Urban,2805
133914037,Barangay 781,Urban,3440
133914038,Barangay 782,Urban,1349
133914039,Barangay 783,Urban,1879
133914040,Barangay 784,Urban,2530
133914041,Barangay 785,Urban,905
133914042,Barangay 786,Urban,1736
133914043,Barangay 787,Urban,1793
133914044,Barangay 788,Urban,1014
133914045,Barangay 789,Urban,1776
133914046,Barangay 790,Urban,2984
133914047,Barangay 791,Urban,1596
133914048,Barangay 792,Urban,2271
133914049,Barangay 793,Urban,1649
133914050,Barangay 794,Urban,628
133914051,Barangay 795,Urban,560
133914052,Barangay 796,Urban,835
133914053,Barangay 797,Urban,695
133914054,Barangay 798,Urban,1424
133914055,Barangay 799,Urban,368
133914056,Barangay 800,Urban,1526
133914057,Barangay 801,Urban,615
133914058,Barangay 802,Urban,1292
133914059,Barangay 803,Urban,778
133914060,Barangay 804,Urban,1088
133914061,Barangay 805,Urban,931
133914062,Barangay 806,Urban,1391
133914063,Barangay 807,Urban,1726
133914064,Barangay 866,Urban,1978
133914066,Barangay 873,Urban,642
133914067,Barangay 874,Urban,1884
133914068,Barangay 875,Urban,1235
133914069,Barangay 876,Urban,393
133914070,Barangay 877,Urban,1742
133914071,Barangay 878,Urban,555
133914072,Barangay 879,Urban,584
133914073,Barangay 880,Urban,944
133914074,Barangay 881,Urban,2067
133914075,Barangay 882,Urban,1243
133914076,Barangay 883,Urban,1866
133914077,Barangay 884,Urban,1959
133914078,Barangay 885,Urban,413
133914079,Barangay 886,Urban,451
133914080,Barangay 887,Urban,737
133914081,Barangay 888,Urban,740
133914082,Barangay 889,Urban,876
133914083,Barangay 890,Urban,1252
133914084,Barangay 891,Urban,842
133914085,Barangay 892,Urban,883
133914086,Barangay 893,Urban,843
133914087,Barangay 894,Urban,1879
133914088,Barangay 895,Urban,987
133914089,Barangay 896,Urban,1296
133914090,Barangay 897,Urban,1885
133914091,Barangay 898,Urban,5172
133914092,Barangay 899,Urban,3635
133914093,Barangay 900,Urban,7480
133914094,Barangay 901,Urban,1624
133914095,Barangay 902,Urban,1475
133914096,Barangay 903,Urban,3054
133914097,Barangay 904,Urban,1822
133914098,Barangay 905,Urban,6514
133914099,Barangay 754,Urban,2374
133914100,Barangay 808,Urban,1346
133914101,Barangay 818-A,Urban,1487
