id,name,urban_rural,population
076103001,Campalanas,Rural,1873
076103002,Cangclaran,Rural,533
076103003,Cangomantong,Rural,924
076103004,Capalasanan,Rural,1214
076103005,Catamboan (Pob.),Rural,1617
076103006,Gabayan,Rural,1934
076103007,Kimba,Rural,657
076103008,Kinamandagan,Rural,922
076103009,Lower Cabangcalan,Rural,866
076103010,Nagerong,Rural,1313
076103011,Po-o,Rural,711
076103012,Simacolong,Rural,1801
076103013,Tagmanocan,Rural,853
076103014,Talayong,Rural,608
076103015,Tigbawan (Pob.),Urban,1696
076103016,Tignao,Rural,887
076103017,Upper Cabangcalan,Rural,658
076103018,Ytaya,Rural,957
