id,name,urban_rural,population
140103001,Abang,Rural,820
140103002,Bangbangcag,Rural,1088
140103003,Bangcagan,Rural,616
140103004,Banglolao,Rural,598
140103005,Bugbog,Rural,698
140103006,Calao,Rural,721
140103007,Dugong,Rural,1532
140103008,Labon,Rural,632
140103009,Layugan,Rural,1002
140103010,Madalipay,Rural,369
140103011,Pagala,Rural,1262
140103012,Palaquio,Rural,994
140103013,Pakiling,Rural,708
140103014,Patoc,Rural,787
140103016,North Poblacion,Urban,1123
140103017,South Poblacion,Rural,579
140103018,Quimloong,Rural,526
140103019,Salnec,Rural,370
140103020,San Miguel,Rural,653
140103021,Siblong,Rural,972
140103022,Tabiog,Rural,1076
