id,name,urban_rural,population
140119002,Bolbolo,Rural,851
140119003,Brookside,Rural,366
140119004,Ocup,Rural,483
140119005,Dalit,Rural,773
140119006,Dintan,Rural,357
140119007,Gapang,Rural,630
140119008,Kinabiti,Rural,737
140119009,Maliplipit,Rural,301
140119010,Nagcanasan,Rural,259
140119011,Nanangduan,Rural,329
140119012,Narnara,Rural,284
140119014,Pang-ot,Rural,592
140119015,Patad,Rural,306
140119016,Poblacion,Urban,1703
140119017,San Juan East,Rural,338
140119018,San Juan West,Rural,602
140119019,South Balioag,Rural,470
140119020,Tikitik,Rural,272
140119021,Villavieja,Rural,255
