id,name,urban_rural,population
140101001,Agtangao,Rural,2164
140101002,Angad,Rural,2298
140101003,Bañacao,Rural,1190
140101004,Bangbangar,Rural,1749
140101005,Cabuloan,Rural,1131
140101006,Calaba,Rural,2890
140101007,Tablac (Calot),Rural,1408
140101008,Cosili West (Buaya),Rural,1175
140101009,Cosili East (Proper),Rural,957
140101010,Dangdangla,Rural,1623
140101011,Lingtan,Rural,862
140101012,Lipcan,Rural,1676
140101013,Lubong,Rural,690
140101014,Macarcarmay,Rural,695
140101015,Maoay,Rural,736
140101016,Macray,Rural,755
140101017,Malita,Rural,373
140101018,Palao,Rural,1676
140101019,Patucannay,Rural,1411
140101020,Sagap,Rural,775
140101021,San Antonio,Rural,913
140101022,Santa Rosa,Rural,1784
140101023,Sao-atan,Rural,976
140101024,Sappaac,Rural,1238
140101025,Zone 2 Pob. (Consiliman),Rural,1325
140101026,Zone 3 Pob. (Lalaud),Urban,1622
140101027,Zone 4 Pob. (Town Proper),Rural,1040
140101028,Zone 5 Pob. (Bo. Barikir),Urban,2277
140101029,Zone 6 Pob. (Sinapangan),Rural,1789
140101030,Zone 7 Pob. (Baliling),Rural,2721
140101031,Zone 1 Pob. (Nalasin),Rural,2017
