id,name,urban_rural,population
063017001,Agutayan,Rural,159 
063017002,Angare,Rural,408 
063017003,Anjawan,Rural,1059 
063017004,Baac,Rural,582 
063017005,Bagongbong,Rural,951 
063017006,Balangigan,Rural,657 
063017007,Balingasag,Rural,564 
063017008,Banugan,Rural,681 
063017009,Batuan,Rural,1402 
063017010,Bita,Rural,636 
063017011,Buenavista,Rural,526 
063017012,Bugtongan,Rural,889 
063017013,Cabudian,Rural,1292 
063017014,Calaca-an,Rural,658 
063017015,Calang,Rural,786 
063017016,Calawinan,Rural,314 
063017017,Capaycapay,Rural,318 
063017018,Capuling,Rural,1771 
063017019,Catig,Rural,310 
063017020,Dila-an,Rural,740 
063017021,Fundacion,Rural,389 
063017022,Inadlawan,Rural,407 
063017023,Jagdong,Rural,425 
063017024,Jaguimit,Rural,540 
063017025,Lacadon,Rural,688 
063017026,Luag,Rural,434 
063017027,Malusgod,Rural,558 
063017028,Maribuyong,Rural,773 
063017029,Minanga,Rural,736 
063017030,Monpon,Rural,484 
063017031,Navalas,Rural,610 
063017032,Pader,Rural,371 
063017033,Pandan,Rural,1164 
063017038,Ponong Grande,Rural,2043 
063017039,Ponong Pequeño,Rural,605 
063017040,Purog,Rural,615 
063017041,Romblon,Rural,644 
063017042,San Isidro,Rural,494 
063017043,Santo Niño,Rural,626 
063017044,Sawe,Rural,486 
063017045,Taminla,Rural,824 
063017046,Tinocuan,Rural,459 
063017047,Tipolo,Rural,500 
063017048,Poblacion A,Rural,1241 
063017049,Poblacion B,Rural,720 
063017050,Poblacion C,Rural,1063 
063017051,Poblacion D,Rural,1069 
