id,name,urban_rural,population
063040001,Amboyu-an,Rural,1046 
063040002,Andres Bonifacio,Rural,468 
063040003,Antalon,Rural,530 
063040004,Bad-as,Rural,258 
063040005,Bagumbayan,Rural,599 
063040006,Balabago,Rural,1139 
063040007,Baybay,Rural,756 
063040008,Bayunan (Panday Oro),Rural,674 
063040010,Bolbogan,Rural,389 
063040011,Bulho,Rural,454 
063040012,Bucaya,Rural,1691 
063040013,Cadluman,Rural,198 
063040014,Cadoldolan,Rural,408 
063040015,Camia,Rural,364 
063040016,Camaba-an,Rural,251 
063040017,Cata-an,Rural,1256 
063040018,Crossing Dapuyan,Rural,976 
063040019,Cubay,Rural,457 
063040020,Cumarascas,Rural,317 
063040021,Dacdacanan,Rural,491 
063040022,Danawan,Rural,319 
063040024,Doldol,Rural,429 
063040025,Dongoc,Rural,692 
063040026,Escalantera,Rural,795 
063040027,Ginot-an,Rural,832 
063040029,Huna,Rural,209 
063040030,Igbaje,Rural,323 
063040031,Igbangcal,Rural,467 
063040032,Igbinangon,Rural,231 
063040033,Igburi,Rural,479 
063040034,Igcabutong,Rural,247 
063040035,Igcadlum,Rural,485 
063040036,Igcaphang,Rural,168 
063040037,Igcaratong,Rural,695 
063040038,Igcondao,Rural,451 
063040039,Igcores,Rural,462 
063040040,Igdagmay,Rural,198 
063040041,Igdomingding,Rural,214 
063040042,Iglilico,Rural,293 
063040043,Igpayong,Rural,125 
063040044,Jawod,Rural,533 
063040045,Langca,Rural,483 
063040046,Languanan,Rural,372 
063040047,Lawigan,Rural,2670 
063040048,Lomboy,Rural,339 
063040049,Lopez Vito,Rural,554 
063040050,Mabini Norte,Rural,317 
063040051,Mabini Sur,Rural,491 
063040053,Manhara,Rural,281 
063040054,Maninila,Rural,217 
063040055,Masagud,Rural,549 
063040056,Matambog,Rural,649 
063040057,Mayunoc,Rural,339 
063040058,Montinola,Rural,521 
063040059,Nagquirisan,Rural,301 
063040060,Nadsadan,Rural,397 
063040061,Nagsipit,Rural,486 
063040062,New Gumawan,Rural,360 
063040063,Panatan,Rural,161 
063040064,Pitogo,Rural,1573 
063040065,Purok 1 (Pob.),Rural,1337 
063040066,Purok 2 (Pob.),Rural,928 
063040067,Purok 3 (Pob.),Urban,517 
063040068,Purok 4 (Pob.),Rural,943 
063040069,Purok 5 (Pob.),Rural,1420 
063040070,Qui-anan,Rural,606 
063040071,Roma,Rural,519 
063040072,San Luis,Rural,594 
063040073,San Mateo Norte,Rural,201 
063040074,San Mateo Sur,Rural,182 
063040075,Santiago,Rural,163 
063040076,Sinogbuhan,Rural,1637 
063040077,Siwaragan,Rural,1657 
063040078,Lomboyan (Santa Ana),Rural,497 
063040079,Santa Rita,Rural,1765 
063040080,Talagutac,Rural,434 
063040081,Tapikan,Rural,330 
063040082,Taslan,Rural,654 
063040083,Tiglawa,Rural,676 
063040084,Tiolas,Rural,1897 
063040085,To-og,Rural,484 
063040086,Torocadan,Rural,266 
063040087,Ulay,Rural,409 
063040088,Bonga,Rural,468 
063040089,Guibongan Bayunan,Rural,632 
