id,name,urban_rural,population
063007001,Acuit,Rural,2328 
063007002,Agcuyawan Calsada,Rural,1961 
063007003,Agcuyawan Pulo,Rural,1322 
063007004,Bagongbong,Rural,957 
063007005,Baras,Rural,786 
063007006,Bungca,Rural,2228 
063007007,Cabilauan,Rural,2851 
063007008,Cruz,Rural,1078 
063007009,Guintas,Rural,2062 
063007010,Igbong,Rural,817 
063007011,Ilaud Poblacion,Urban,2207 
063007012,Ilaya Poblacion,Urban,1711 
063007013,Jalaud,Rural,2314 
063007014,Lagubang,Rural,2687 
063007015,Lanas,Rural,1362 
063007016,Lico-an,Rural,1862 
063007017,Linao,Rural,495 
063007018,Monpon,Rural,2233 
063007019,Palaciawan,Rural,1770 
063007020,Patag,Rural,1370 
063007021,Salihid,Rural,2247 
063007022,So-ol,Rural,1400 
063007023,Sohoton,Rural,1397 
063007024,Tabuc-Suba,Rural,1670 
063007025,Tabucan,Rural,3416 
063007026,Talisay,Rural,1720 
063007027,Tinorian,Rural,1917 
063007028,Tiwi,Rural,2320 
063007029,Tubungan,Rural,1379 
