id,name,urban_rural,population
063006003,Alacaygan,Rural,1832 
063006005,Bariga,Rural,1703 
063006006,Belen,Rural,1004 
063006007,Bobon,Rural,708 
063006008,Bularan,Rural,1324 
063006010,Carmelo,Rural,3068 
063006012,De La Paz,Rural,2295 
063006013,Dugwakan,Rural,639 
063006018,Juanico,Rural,1067 
063006020,Libertad,Rural,2601 
063006022,Magdalo,Rural,1114 
063006023,Managopaya,Rural,1250 
063006024,Merced,Rural,2191 
063006025,Poblacion,Rural,1805 
063006026,San Salvador,Rural,3039 
063006027,Talokgangan,Rural,2487 
063006028,Zona Sur,Rural,1416 
063006029,Fuentes*,Rural,0 
