id,name,urban_rural,population
063046001,Adgao,Rural,1148 
063046002,Ago,Rural,232 
063046003,Ambarihon,Rural,309 
063046004,Ayubo,Rural,280 
063046005,Bacan,Rural,414 
063046006,Bagunanay,Rural,206 
063046007,Badiang,Rural,306 
063046008,Balicua,Rural,344 
063046009,Bantayanan,Rural,377 
063046010,Zone I (Pob.),Rural,465 
063046011,Zone II (Pob.),Rural,481 
063046012,Zone III (Pob.),Rural,357 
063046013,Batga,Rural,321 
063046014,Bato,Rural,355 
063046015,Bikil,Rural,286 
063046016,Boloc,Rural,505 
063046017,Bondoc,Rural,215 
063046018,Borong,Rural,155 
063046019,Buenavista,Rural,363 
063046020,Cadabdab,Rural,1000 
063046021,Daga-ay,Rural,248 
063046022,Desposorio,Rural,231 
063046023,Igdampog Norte,Rural,181 
063046024,Igdampog Sur,Rural,387 
063046025,Igpaho,Rural,640 
063046026,Igtuble,Rural,1236 
063046027,Ingay,Rural,676 
063046028,Isauan,Rural,243 
063046029,Jolason,Rural,669 
063046030,Jona,Rural,546 
063046031,La-ag,Rural,189 
063046032,Lanag Norte,Rural,654 
063046033,Lanag Sur,Rural,486 
063046034,Male,Rural,194 
063046035,Mayang,Rural,680 
063046036,Molina,Rural,360 
063046037,Morcillas,Rural,511 
063046038,Nagba,Rural,481 
063046039,Navillan,Rural,547 
063046040,Pinamacalan,Rural,253 
063046041,San Jose,Rural,282 
063046042,Sibucauan,Rural,404 
063046043,Singon,Rural,459 
063046044,Tabat,Rural,510 
063046045,Tagpu-an,Rural,682 
063046046,Talento,Rural,269 
063046047,Teniente Benito,Rural,976 
063046048,Victoria,Rural,427 
