id,name,urban_rural,population
063004001,Agusipan,Rural,1062 
063004002,Astorga,Rural,607 
063004003,Bita-oyan,Rural,1192 
063004004,Botong,Rural,1437 
063004005,Budiawe,Rural,876 
063004006,Cabanga-an,Rural,665 
063004007,Cabayogan,Rural,810 
063004008,Calansanan,Rural,1559 
063004009,Catubig,Rural,710 
063004010,Guinawahan,Rural,426 
063004011,Ilongbukid,Rural,502 
063004012,Indorohan,Rural,339 
063004013,Iniligan,Rural,1566 
063004014,Latawan,Rural,469 
063004015,Linayuan,Rural,891 
063004016,Mainguit,Rural,660 
063004017,Malublub,Rural,904 
063004018,Manaolan,Rural,1477 
063004019,Mapili Grande,Rural,889 
063004020,Mapili Sanjo,Rural,269 
063004021,Odiongan,Rural,786 
063004022,Poblacion (Badiangan),Urban,1851 
063004023,San Julian,Rural,664 
063004024,Sariri,Rural,621 
063004025,Sianon,Rural,823 
063004026,Sinuagan,Rural,849 
063004027,Talaba,Rural,620 
063004028,Tamocol,Rural,648 
063004029,Teneclan,Rural,252 
063004030,Tina,Rural,991 
063004031,Bingauan,Rural,803 
