id,name,urban_rural,population
063022001,Santa Cruz,Urban,3050 
063022003,Aguinaldo,Urban,1229 
063022004,Airport (Tabucan Airport),Urban,3374 
063022005,Alalasan Lapuz,Urban,2001 
063022006,Arguelles,Urban,901 
063022007,Arsenal Aduana,Urban,300 
063022008,North Avanceña,Urban,732 
063022009,Bakhaw,Urban,5829 
063022010,Balabago,Urban,8596 
063022011,Balantang,Urban,3136 
063022012,Baldoza,Urban,6214 
063022014,Sinikway (Bangkerohan Lapuz),Urban,3886 
063022015,Bantud,Urban,524 
063022016,Banuyao,Urban,1230 
063022017,Baybay Tanza,Urban,2357 
063022018,Benedicto (Jaro),Urban,2827 
063022019,Bito-on,Urban,5679 
063022020,Monica Blumentritt,Urban,1637 
063022021,Bolilao,Urban,6481 
063022022,Bonifacio Tanza,Urban,2799 
063022023,Bonifacio (Arevalo),Urban,1903 
063022024,Buhang,Urban,2744 
063022025,Buhang Taft North,Urban,2723 
063022026,Buntatala,Urban,3676 
063022028,Seminario (Burgos Jalandoni),Urban,233 
063022029,Caingin,Urban,3848 
063022030,Calahunan,Urban,3356 
063022031,Calaparan,Urban,7986 
063022032,Calumpang,Urban,11113 
063022033,Camalig,Urban,2185 
063022034,El 98 Castilla (Claudio Lopez),Urban,210 
063022035,Cochero,Urban,1088 
063022036,Compania,Urban,3717 
063022038,Concepcion-Montes,Urban,3610 
063022040,Cuartero,Urban,2956 
063022041,Cubay,Urban,6715 
063022042,Danao,Urban,450 
063022043,Mabolo-Delgado,Urban,950 
063022044,Democracia,Urban,1660 
063022045,Desamparados,Urban,1022 
063022046,Divinagracia,Urban,1380 
063022047,Don Esteban-Lapuz,Urban,2899 
063022048,Dulonan,Urban,4673 
063022049,Dungon,Urban,2519 
063022050,Dungon A,Urban,1510 
063022051,Dungon B,Urban,3086 
063022052,East Baluarte,Urban,1745 
063022053,East Timawa,Urban,1279 
063022054,Edganzon,Urban,462 
063022055,Tanza-Esperanza,Urban,2277 
063022056,Fajardo,Urban,990 
063022057,Flores,Urban,583 
063022060,South Fundidor,Urban,3190 
063022061,General Hughes-Montes,Urban,2019 
063022062,Gloria,Urban,251 
063022063,Gustilo,Urban,2670 
063022064,Guzman-Jesena,Urban,5250 
063022065,Habog-habog Salvacion,Urban,2117 
063022067,Hibao-an Sur,Urban,2220 
063022068,Hinactacan,Urban,510 
063022069,Hipodromo,Urban,771 
063022070,Inday,Urban,414 
063022071,Infante,Urban,1380 
063022072,Ingore,Urban,3256 
063022073,Jalandoni Estate-Lapuz,Urban,2170 
063022074,Jalandoni-Wilson,Urban,898 
063022075,Delgado-Jalandoni-Bagumbayan,Urban,275 
063022076,Javellana,Urban,391 
063022077,Jereos,Urban,4139 
063022078,Calubihan,Urban,1353 
063022079,Kasingkasing,Urban,2601 
063022080,Katilingban,Urban,1142 
063022081,Kauswagan,Urban,470 
063022084,Our Lady Of Fatima,Urban,1305 
063022085,Laguda,Urban,145 
063022086,Lanit,Urban,2658 
063022087,Lapuz Norte,Urban,2515 
063022088,Lapuz Sur,Urban,1806 
063022089,Legaspi dela Rama,Urban,1067 
063022090,Liberation,Urban,633 
063022091,"Libertad, Santa Isabel",Urban,636 
063022092,Libertad-Lapuz,Urban,1037 
063022093,Lopez Jaena (Jaro),Urban,740 
063022094,Loboc-Lapuz,Urban,2616 
063022095,Lopez Jaena Norte,Urban,2100 
063022096,Lopez Jaena Sur,Urban,1500 
063022097,Luna (Jaro),Urban,420 
063022098,M. V. Hechanova,Urban,4181 
063022099,Burgos-Mabini-Plaza,Urban,1920 
