id,name,urban_rural,population
063009001,Alapasco,Rural,403 
063009002,Alinsolong,Rural,1230 
063009003,Banban,Rural,330 
063009004,Batad Viejo,Rural,929 
063009005,Binon-an,Rural,3089 
063009006,Bolhog,Rural,689 
063009007,Bulak Norte,Rural,349 
063009008,Bulak Sur,Rural,1045 
063009009,Cabagohan,Rural,783 
063009011,Calangag,Rural,630 
063009012,Caw-i,Rural,735 
063009013,Drancalan,Rural,388 
063009014,Embarcadero,Rural,791 
063009015,Hamod,Rural,411 
063009016,Malico,Rural,431 
063009017,Nangka,Rural,538 
063009018,Pasayan,Rural,524 
063009019,Poblacion,Urban,1653 
063009020,Quiazan Florete,Rural,391 
063009021,Quiazan Lopez,Rural,339 
063009022,Salong,Rural,402 
063009023,Santa Ana,Rural,546 
063009024,Tanao,Rural,1903 
063009025,Tapi-an,Rural,856 
