id,name,urban_rural,population
063008002,Bugnay,Rural,671 
063008004,California,Rural,775 
063008005,Del Pilar,Rural,586 
063008006,De la Peña,Rural,1069 
063008007,General Luna,Rural,1463 
063008009,La Fortuna,Rural,1319 
063008010,Lipata,Rural,1936 
063008011,Natividad,Rural,1804 
063008012,Nueva Invencion,Rural,1624 
063008013,Nueva Sevilla,Rural,1899 
063008014,Poblacion,Rural,5228 
063008016,Puerto Princesa,Rural,923 
063008017,Rizal,Rural,1105 
063008019,San Antonio,Rural,1858 
063008021,San Fernando,Rural,1243 
063008023,San Francisco,Rural,789 
063008024,San Geronimo,Rural,980 
063008025,San Juan,Rural,1686 
063008026,San Lucas,Rural,4179 
063008027,San Miguel,Rural,1405 
063008029,San Roque,Rural,1236 
063008030,Santiago,Rural,2087 
063008031,Santo Domingo,Rural,1130 
063008032,Santo Tomas,Rural,1215 
063008033,Ugasan,Rural,1098 
063008034,Vista Alegre,Rural,2162 
