id,name,urban_rural,population
063044001,Aguirre,Rural,405 
063044002,Aldeguer,Rural,1207 
063044003,Alibayog,Rural,1200 
063044004,Anoring,Rural,2717 
063044005,Apelo,Rural,727 
063044006,Apologista,Rural,2207 
063044007,Aposaga,Rural,814 
063044008,Arante,Rural,895 
063044009,Ardemil,Rural,1543 
063044010,Aspera,Rural,1905 
063044011,Aswe-Pabriaga,Rural,763 
063044012,Bagaygay,Rural,1096 
063044013,Bakabak,Rural,1139 
063044014,Batitao,Rural,253 
063044015,Bato,Rural,693 
063044016,Del Castillo,Rural,1939 
063044017,Castor,Rural,185 
063044018,Crespo,Rural,751 
063044020,Devera,Rural,2357 
063044021,Domingo,Rural,928 
063044022,Ferraris,Rural,1048 
063044023,Gildore,Rural,393 
063044024,Improgo,Rural,513 
063044025,Juaneza,Rural,954 
063044026,Labigan,Rural,1136 
063044027,Lanciola,Rural,815 
063044028,Latawan,Rural,527 
063044029,Malapaya,Rural,1255 
063044030,Muyco,Rural,961 
063044031,Padios,Rural,1377 
063044032,Pasig,Rural,2202 
063044033,Poblacion Ilawod,Rural,2158 
063044034,Poblacion Ilaya,Urban,1140 
063044035,Poblacion Market,Rural,318 
063044036,Posadas,Rural,813 
063044037,Preciosa,Rural,822 
063044038,Salcedo,Rural,746 
063044039,San Luis,Rural,1246 
063044040,Tady,Rural,1342 
063044041,Tentay,Rural,867 
063044042,Villahermosa,Rural,806 
063044043,Zerrudo,Rural,1726 
