id,name,urban_rural,population
063012001,Acao,Rural,1830 
063012002,Amerang,Rural,667 
063012003,Amurao,Rural,717 
063012004,Anuang,Rural,744 
063012005,Ayaman,Rural,1706 
063012006,Ayong,Rural,694 
063012007,Bacan,Rural,1347 
063012008,Balabag,Rural,300 
063012009,Baluyan,Rural,740 
063012010,Banguit,Rural,1110 
063012011,Bulay,Rural,588 
063012012,Cadoldolan,Rural,605 
063012013,Cagban,Rural,377 
063012014,Calawagan,Rural,314 
063012015,Calayo,Rural,739 
063012016,Duyanduyan,Rural,738 
063012017,Gaub,Rural,1423 
063012018,Gines Interior,Rural,656 
063012019,Gines Patag,Rural,2188 
063012020,Guibuangan Tigbauan,Rural,1035 
063012021,Inabasan,Rural,825 
063012022,Inaca,Rural,850 
063012023,Inaladan,Rural,459 
063012024,Ingas,Rural,220 
063012025,Ito Norte,Rural,622 
063012026,Ito Sur,Rural,724 
063012027,Janipaan Central,Rural,398 
063012028,Janipaan Este,Rural,498 
063012029,Janipaan Oeste,Rural,535 
063012030,Janipaan Olo,Rural,595 
063012031,Jelicuon Lusaya,Rural,552 
063012032,Jelicuon Montinola,Rural,1471 
063012033,Lag-an,Rural,492 
063012034,Leong,Urban,664 
063012035,Lutac,Rural,454 
063012036,Manguna,Rural,2241 
063012037,Maraguit,Rural,593 
063012038,Morubuan,Rural,218 
063012039,Pacatin,Rural,420 
063012040,Pagotpot,Rural,422 
063012041,Pamul-Ogan,Rural,761 
063012042,Pamuringao Proper,Rural,488 
063012043,Pamuringao Garrido,Rural,464 
063012044,Zone I Pob. (Barangay 1),Urban,1564 
063012045,Zone X Pob. (Barangay 10),Rural,704 
063012046,Zone XI Pob. (Barangay 11),Rural,438 
063012047,Zone II Pob. (Barangay 2),Rural,256 
063012048,Zone III Pob. (Barangay 3),Urban,867 
063012049,Zone IV Pob. (Barangay 4),Rural,979 
063012050,Zone V Pob. (Barangay 5),Rural,310 
063012051,Zone VI Pob. (Barangay 6 ),Rural,390 
063012052,Zone VII Pob. (Barangay 7),Rural,262 
063012053,Zone VIII Pob. (Barangay 8),Rural,176 
063012054,Zone IX Pob. (Barangay 9),Rural,182 
063012055,Pungtod,Rural,1134 
063012056,Puyas,Rural,827 
063012057,Salacay,Rural,1459 
063012059,Sulanga,Rural,547 
063012060,Tabucan,Rural,1582 
063012061,Tacdangan,Rural,998 
063012062,Talanghauan,Rural,1375 
063012063,Tigbauan Road,Rural,1603 
063012064,Tinio-an,Rural,775 
063012065,Tiring,Rural,2453 
063012066,Tupol Central,Rural,601 
063012067,Tupol Este,Rural,507 
063012068,Tupol Oeste,Rural,549 
063012069,Tuy-an,Rural,928 
