id,name,urban_rural,population
063035001,Agdahon,Rural,1466 
063035002,Agdayao,Rural,1284 
063035003,Aglalana,Rural,3335 
063035004,Agtabo,Rural,1721 
063035005,Agtambo,Rural,1174 
063035006,Alimono,Rural,2738 
063035007,Arac,Rural,1429 
063035008,Ayuyan,Rural,634 
063035009,Bacuranan,Rural,1101 
063035010,Bagacay,Rural,863 
063035011,Batu,Rural,1328 
063035012,Bayan,Rural,687 
063035013,Bitaogan,Rural,2051 
063035014,Buenavista,Rural,530 
063035015,Buyo,Rural,761 
063035016,Cabunga,Rural,1246 
063035017,Cadilang,Rural,929 
063035018,Cairohan,Rural,1210 
063035019,Dalicanan,Rural,2039 
063035020,Gemat-y,Rural,1055 
063035021,Gemumua-agahon,Rural,3711 
063035022,Gegachac,Rural,526 
063035023,Gines Viejo,Rural,1945 
063035024,Imbang Grande,Rural,2227 
063035025,Jaguimitan,Rural,2653 
063035026,Libo-o,Rural,684 
063035027,Maasin,Rural,806 
063035028,Magdungao,Rural,2248 
063035029,Malag-it Grande,Rural,701 
063035030,Malag-it Pequeño,Rural,276 
063035031,Mambiranan Grande,Rural,576 
063035032,Mambiranan Pequeño,Rural,580 
063035033,Man-it,Rural,4295 
063035034,Mantulang,Rural,515 
063035035,Mulapula,Rural,1458 
063035036,Nueva Union,Rural,2265 
063035037,Pangi,Rural,767 
063035038,Pagaypay,Rural,567 
063035039,Poblacion Ilawod,Urban,6559 
063035040,Poblacion Ilaya,Urban,3473 
063035041,Punong,Rural,374 
063035042,Quinagaringan Grande,Rural,1187 
063035043,Quinagaringan Pequeño,Rural,1011 
063035044,Sablogon,Rural,1849 
063035045,Salngan,Rural,2826 
063035046,Santo Tomas,Rural,2061 
063035047,Sarapan,Rural,1048 
063035049,Tagubong,Rural,2048 
063035050,Talongonan,Rural,1440 
063035051,Tubod,Rural,862 
063035052,Tuburan,Rural,544 
