id,name,urban_rural,population
063045001,Alupidian,Rural,381 
063045002,Atabayan,Rural,2711 
063045003,Bagacay,Rural,1663 
063045004,Baguingin,Rural,3212 
063045005,Bagumbayan,Rural,1751 
063045006,Bangkal,Urban,487 
063045007,Bantud,Rural,468 
063045008,Barangay 1 (Pob.),Urban,1067 
063045009,Barangay 2 (Pob.),Urban,1170 
063045010,Barangay 3 (Pob.),Urban,936 
063045011,Barangay 4 (Pob.),Urban,993 
063045012,Barangay 5 (Pob.),Urban,549 
063045013,Barangay 6 (Pob.),Urban,676 
063045014,Barangay 7 (Pob.),Urban,1378 
063045015,Barangay 8 (Pob.),Urban,1313 
063045016,Barangay 9 (Pob.),Urban,1044 
063045017,Barosong,Rural,1254 
063045018,Barroc,Rural,2197 
063045019,Bayuco,Rural,566 
063045020,Binaliuan Mayor,Rural,1455 
063045021,Binaliuan Menor,Rural,798 
063045022,Bitas,Rural,1839 
063045023,Buenavista,Rural,717 
063045024,Bugasongan,Rural,297 
063045025,Buyu-an,Rural,3077 
063045026,Canabuan,Rural,672 
063045027,Cansilayan,Rural,316 
063045028,Cordova Norte,Rural,1747 
063045029,Cordova Sur,Rural,1279 
063045030,Danao,Rural,565 
063045031,Dapdap,Rural,708 
063045032,Dorong-an,Rural,2363 
063045033,Guisian,Rural,327 
063045034,Isauan,Rural,336 
063045035,Isian,Rural,411 
063045036,Jamog,Rural,728 
063045037,Lanag,Rural,1226 
063045038,Linobayan,Rural,483 
063045039,Lubog,Rural,530 
063045040,Nagba,Rural,854 
063045041,Namocon,Rural,2193 
063045042,Napnapan Norte,Rural,1991 
063045043,Napnapan Sur,Rural,1553 
063045044,Olo Barroc,Rural,404 
063045045,Parara Norte,Rural,2081 
063045046,Parara Sur,Rural,2448 
063045047,San Rafael,Rural,410 
063045048,Sermon,Rural,406 
063045049,Sipitan,Rural,500 
063045050,Supa,Rural,520 
063045051,Tan Pael,Urban,1321 
063045052,Taro,Rural,443 
