id,name,urban_rural,population
063047001,Balud Lilo-an,Rural,610 
063047002,Balud I,Rural,839 
063047003,Balud II,Rural,799 
063047004,Dawis Centro,Rural,252 
063047005,Dawis Norte,Rural,270 
063047006,Dawis Sur,Rural,626 
063047007,Gines,Rural,847 
063047008,Inagdangan Centro,Rural,696 
063047009,Inagdangan Norte,Rural,982 
063047010,Inagdangan Sur,Rural,751 
063047011,Jalaud Norte,Rural,2016 
063047012,Jalaud Sur,Rural,944 
063047013,Libongcogon,Rural,930 
063047014,Malunang,Rural,1267 
063047015,Pajo,Rural,993 
063047016,Ilawod Poblacion,Urban,2348 
063047017,Ilaya Poblacion,Rural,1841 
063047018,Sambag,Rural,2169 
063047019,Sigangao,Rural,1021 
063047020,Talauguis,Rural,705 
063047021,Talibong,Rural,951 
063047022,Tubigan,Rural,698 
063047023,Tuburan,Rural,356 
063047024,Tuburan Sulbod,Rural,782 
