id,name,urban_rural,population
157004001,Bakong,Urban,2794
157004002,Manuk Mangkaw,Rural,4260
157004003,Mongkay,Rural,1941
157004004,Tampakan (Pob.),Urban,2688
157004005,Tonggosong,Rural,1422
157004006,Tubig Indangan,Rural,3655
157004007,Ubol,Urban,1702
157004008,Doh-Tong,Rural,1723
157004009,Luuk Datan,Rural,2594
157004010,Maruwa,Rural,802
157004011,Pagasinan,Rural,1305
157004012,Panglima Mastul,Rural,1791
157004013,Sukah-Bulan,Urban,1627
157004014,Timundon,Rural,5404
157004015,Bagid*,Rural,830
