id,name,urban_rural,population
157007002,Baliungan,Rural,713
157007009,Kakoong,Rural,1906
157007010,Kepeng,Rural,1228
157007012,Lahay-lahay,Rural,807
157007026,Naungan,Rural,1034
157007030,Sallangan,Rural,1603
157007031,Sapa,Rural,2242
157007033,Silantup,Urban,3098
157007041,Tapian,Rural,1333
157007042,Tongbangkaw,Rural,1655
157007043,Tangngah (Tangngah Ungus Matata),Urban,1864
157007044,Ballak,Rural,713
157007045,Butun,Rural,1495
157007046,Himbah,Rural,2801
157007047,Kalang-kalang,Rural,700
157007048,Salamat,Rural,780
157007049,Sibakloon,Rural,1058
157007050,Tandubato,Rural,826
157007051,Tapian Sukah,Rural,925
157007052,Taruk,Rural,967
