id,name,urban_rural,population
157011001,Ambulong Sapal,Rural,1522
157011002,Datu Amilhamja Jaafar,Rural,1206
157011003,Hadji Imam Bidin,Urban,2117
157011004,Hadji Mohtar Sulayman,Rural,1601
157011005,Hadji Taha,Rural,1254
157011006,Imam Hadji Mohammad,Urban,1478
157011007,Ligayan,Rural,1873
157011008,Nunukan,Rural,1869
157011009,Sheik Makdum,Urban,2115
157011010,Sibutu (Pob.),Rural,1552
157011011,Talisay,Urban,1517
157011012,Tandu Banak,Rural,2326
157011013,Taungoh,Rural,2610
157011014,Tongehat,Urban,1433
157011015,Tongsibalo,Rural,2016
157011016,Ungus-ungus,Urban,2043
