id,name,urban_rural,population
157006001,Babagan,Urban,770
157006005,Bengkol,Urban,820
157006006,Bintawlan,Rural,1248
157006007,Bohe,Urban,928
157006008,Bubuan,Rural,558
157006009,Bunay Bunay Tong,Rural,737
157006010,Bunay Bunay Lookan,Rural,1442
157006011,Bunay Bunay Center,Rural,763
157006012,Lahad Dampong,Rural,1479
157006013,East Talisay,Rural,742
157006014,Nunuk,Urban,879
157006015,Laitan,Urban,778
157006016,Lambi-lambian,Urban,1007
157006017,Laud,Urban,753
157006019,Likud Tabawan,Rural,1104
157006023,Nusa-nusa,Rural,385
157006024,Nusa,Urban,783
157006025,Pampang,Urban,753
157006026,Putat,Rural,369
157006027,Sollogan,Rural,1316
157006028,Talisay,Rural,786
157006029,Tampakan Dampong,Urban,1012
157006030,Tinda-tindahan,Urban,1034
157006032,Tong Tampakan,Urban,983
157006033,Tubig Dayang Center,Rural,1028
157006034,Tubig Dayang Riverside,Rural,1065
157006035,Tubig Dayang,Rural,1155
157006036,Tukkai,Urban,981
157006037,Unas-unas,Urban,682
157006038,Likud Dampong,Rural,589
157006039,Tangngah,Urban,812
