id,name,urban_rural,population
157010001,Baldatal Islam,Rural,1365
157010002,Lookan Banaran,Rural,1856
157010003,Tonggusong Banaran,Rural,5358
157010004,Butun,Rural,933
157010005,Dalo-dalo,Rural,1419
157010006,Palate Gadjaminah,Rural,1014
157010007,Kohec,Rural,357
157010008,Latuan (Suasang),Rural,879
157010009,Lakit-lakit,Rural,1490
157010010,Tangngah (Lalung Sikubong),Rural,1148
157010011,Tabunan Likud Sikubong,Rural,644
157010012,Malanta,Rural,1383
157010013,Mantabuan Tabunan,Urban,1580
157010014,Sapa-sapa (Pob.),Urban,1865
157010015,Tapian Bohe North,Rural,873
157010016,Look Natuh,Rural,652
157010017,Lookan Latuan,Urban,1211
157010018,Nunuk Likud Sikubong,Rural,800
157010019,Pamasan,Rural,702
157010020,Sapaat,Rural,763
157010021,Sukah-sukah,Rural,871
157010022,Tapian Bohe South,Rural,732
157010023,Tup-tup Banaran,Urban,886
