id,name
157001000,PANGLIMA SUGALA (BALIMBING)
157002000,BONGAO (Capital)
157003000,MAPUN (CAGAYAN DE TAWI-TAWI)
157004000,SIMUNUL
157005000,SITANGKAI
157006000,SOUTH UBIAN
157007000,TANDUBAS
157008000,TURTLE ISLANDS
157009000,LANGUYAN
157010000,SAPA-SAPA
157011000,SIBUTU
